Countyfp,Blkgrpce,Funcstat,Geoid,Latitude,Longitude,Mtfcc,Namelsad,Statefp,Tractce,Aland,Awater,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1,2,S,60014507462,37.6714746,-121.8709804,G5030,Block Group 2,6,450746,298617,0,37.671426,-121.870932,1,rooftop,4099,Nevis St,,,Pleasanton,CA,Alameda County,94566,US,Alameda
1,1,S,60014382031,37.6140524,-122.0562455,G5030,Block Group 1,6,438203,4748236,0,37.613875,-122.05665,1,rooftop,30962,Santana St,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,2,S,60014419262,37.5398769,-121.9760703,G5030,Block Group 2,6,441926,151777,0,37.540069,-121.976473,1,rooftop,4198,Ogden Dr,,,Fremont,CA,Alameda County,94538,US,Alameda
1,1,S,60014431051,37.5245203,-121.9374734,G5030,Block Group 1,6,443105,1720283,0,37.525099,-121.936954,1,rooftop,2005,Ocaso Camino,,,Fremont,CA,Alameda County,94539,US,Alameda
1,1,S,60014506071,37.6562362,-121.8897826,G5030,Block Group 1,6,450607,3982973,0,37.656185,-121.892309,0.96,nearest_street,1440,Oak Vista Way,,,Pleasanton,CA,Alameda County,94566,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014507461,37.6741543,-121.8680816,G5030,Block Group 1,6,450746,1435334,0,37.674173,-121.86787,1,rooftop,1031,Serpentine Ln,,,Pleasanton,CA,Alameda County,94566,US,Alameda
1,4,S,60014081004,37.7796998,-122.1490431,G5030,Block Group 4,6,408100,1652904,0,37.780508,-122.153256,0.95,nearest_street,4993,Stoneridge Ct,,,Oakland,CA,Alameda County,94605,US,TIGER/Line® dataset from the US Census Bureau
1,3,S,60014511013,37.6343064,-121.6163068,G5030,Block Group 3,6,451101,469953289,5401938,37.644751,-121.623936,0.91,nearest_street,34563,Corall Hollow Rd,,,Livermore,CA,Alameda County,94550,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014515041,37.6979401,-121.7322366,G5030,Block Group 1,6,451504,3247420,0,37.69688,-121.733332,0.99,rooftop,4671,Las Positas Rd,,,Livermore,CA,Alameda County,94551,US,Alameda
1,2,S,60014037012,37.8105269,-122.2580095,G5030,Block Group 2,6,403701,94848,0,37.810579,-122.258201,1,rooftop,325,Lenox Ave,,,Oakland,CA,Alameda County,94610,US,Alameda
1,1,S,60014081001,37.7921372,-122.1574626,G5030,Block Group 1,6,408100,3490909,0,37.791994,-122.157616,1,rooftop,12701,Skyline Blvd,,,Oakland,CA,Alameda County,94619,US,Alameda
1,2,S,60014375002,37.6440492,-122.0780594,G5030,Block Group 2,6,437500,439637,0,37.644053,-122.07816,1,rooftop,26288,Ventura Ave,,,Hayward,CA,Alameda County,94544,US,Alameda
1,2,S,60014403342,37.5945261,-122.062599,G5030,Block Group 2,6,440334,569976,0,37.594459,-122.062437,1,rooftop,31324,Santa Ana Way,,,Union City,CA,Alameda County,94587,US,Alameda
1,2,S,60014431032,37.5132633,-121.9088685,G5030,Block Group 2,6,443103,3229564,0,37.513202,-121.908805,1,rooftop,44986,Vista Del Sol,,,Fremont,CA,Alameda County,94539,US,Alameda
1,2,S,60014403322,37.5800889,-122.0857788,G5030,Block Group 2,6,440332,1742005,0,37.580131,-122.084627,0.99,rooftop,32528,Carmel Way,,,Union City,CA,Alameda County,94587,US,Alameda
1,1,S,60014403331,37.6073675,-122.0760729,G5030,Block Group 1,6,440333,1738450,0,37.607804,-122.07579,1,rooftop,30180,Ahern Ave,,,Union City,CA,Alameda County,94587,US,Alameda
1,1,S,60014403341,37.5928781,-122.0676933,G5030,Block Group 1,6,440334,455619,0,37.592896,-122.067701,1,rooftop,3267,Santa Clara Ct,,,Union City,CA,Alameda County,94587,US,Alameda
1,1,S,60014419251,37.5543451,-121.9723073,G5030,Block Group 1,6,441925,482895,0,37.554355,-121.972318,1,rooftop,39400,Albany Cm,,,Fremont,CA,Alameda County,94538,US,Alameda
1,2,S,60014419252,37.5499839,-121.962969,G5030,Block Group 2,6,441925,2520080,264744,37.545086,-121.965301,0.94,nearest_street,40200,Paseo Padre Pkwy,,,Fremont,CA,Alameda County,94538,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014419271,37.5437621,-121.9763228,G5030,Block Group 1,6,441927,203586,0,37.543447,-121.975195,0.99,rooftop,39800,Fremont Blvd,,,Fremont,CA,Alameda County,94538,US,Alameda
1,2,S,60014419272,37.5477513,-121.9766929,G5030,Block Group 2,6,441927,446547,0,37.54784,-121.976655,1,rooftop,3443,Gilman Cm,,,Fremont,CA,Alameda County,94538,US,Alameda
1,3,S,60014286003,37.765935,-122.2676931,G5030,Block Group 3,6,428600,260434,76973,37.766011,-122.267877,1,rooftop,618,Sand Hook Isle,,,Alameda,CA,Alameda County,94501,US,Alameda
1,2,S,60014287002,37.78762,-122.3156483,G5030,Block Group 2,6,428700,5868356,4275521,37.787115,-122.308316,0.94,nearest_street,2552,Monarch St,,,Alameda,CA,Alameda County,94501,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014325021,37.7223149,-122.1775135,G5030,Block Group 1,6,432502,449777,0,37.722429,-122.177575,1,rooftop,893,Hutchings Dr,,,San Leandro,CA,Alameda County,94577,US,Alameda
1,2,S,60014331032,37.7105406,-122.1347023,G5030,Block Group 2,6,433103,164796,0,37.710354,-122.134903,1,rooftop,14550,E 14th St,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,2,S,60014331042,37.7171868,-122.1436887,G5030,Block Group 2,6,433104,180930,0,37.717238,-122.143718,1,rooftop,2199,Bancroft Ave,,,San Leandro,CA,Alameda County,94577,US,Alameda
1,3,S,60014331043,37.7160145,-122.1474045,G5030,Block Group 3,6,433104,294173,0,37.71604,-122.147402,1,rooftop,2463,Dundee Ct,,,San Leandro,CA,Alameda County,94577,US,Alameda
1,2,S,60014351032,37.6907506,-122.0352997,G5030,Block Group 2,6,435103,3291473,0,37.690723,-122.035463,1,rooftop,25251,Gold Hills Dr,,,Castro Valley,CA,Alameda County,94552,US,Alameda
1,1,S,60014371021,37.6285689,-122.0973244,G5030,Block Group 1,6,437102,143705,0,37.62876,-122.097574,1,rooftop,27475,Hesperian Blvd,,,Hayward,CA,Alameda County,94545,US,City of Hayward and Fairview. Licensed for Public Use
1,2,S,60014415232,37.5628737,-122.0472375,G5030,Block Group 2,6,441523,142759,0,37.563,-122.04711,1,rooftop,34569,Pueblo Te,,,Fremont,CA,Alameda County,94555,US,Alameda
1,2,S,60014054022,37.7946442,-122.2442564,G5030,Block Group 2,6,405402,94280,0,37.7946,-122.243938,1,rooftop,1904,11th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,2,S,60014071022,37.7792409,-122.2116911,G5030,Block Group 2,6,407102,128469,0,37.779393,-122.21191,1,rooftop,2073,Rosedale Ave,,,Oakland,CA,Alameda County,94601,US,Alameda
1,2,S,60014356022,37.6811815,-122.1002215,G5030,Block Group 2,6,435602,149652,0,37.68127,-122.1004,1,rooftop,757,Cherry Way,,,Hayward,CA,Alameda County,94541,US,Alameda
1,2,S,60014443022,37.5120699,-122.0476499,G5030,Block Group 2,6,444302,21560485,0,37.516974,-122.04528,0.94,nearest_street,8456,Central Ave,,,Newark,CA,Alameda County,94560,US,TIGER/Line® dataset from the US Census Bureau
1,5,S,60014511015,37.6429245,-121.749679,G5030,Block Group 5,6,451101,28425934,0,37.647626,-121.756807,0.93,nearest_street,2962,Hansen Rd,,,Livermore,CA,Alameda County,94550,US,TIGER/Line® dataset from the US Census Bureau
1,3,S,60014063003,37.7907421,-122.2253856,G5030,Block Group 3,6,406300,122873,0,37.790755,-122.225321,1,rooftop,2429,E 26th St,,,Oakland,CA,Alameda County,94601,US,Alameda
1,3,S,60014353003,37.6810482,-122.0576967,G5030,Block Group 3,6,435300,428335,0,37.681035,-122.058151,1,rooftop,2328,D St,,,Hayward,CA,Alameda County,94541,US,Alameda
1,1,S,60014515051,37.6875583,-121.7209297,G5030,Block Group 1,6,451505,500903,0,37.687558,-121.720767,1,rooftop,1242,Rebecca Dr,,,Livermore,CA,Alameda County,94550,US,Alameda
1,1,S,60014377011,37.6377846,-122.0689233,G5030,Block Group 1,6,437701,106545,0,37.637788,-122.06891,1,rooftop,27420,Susan Pl,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,3,S,60014377013,37.6338954,-122.0736228,G5030,Block Group 3,6,437701,121078,0,37.633929,-122.073426,1,rooftop,750,Harris Ct,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,1,S,60014377021,37.6393618,-122.0741325,G5030,Block Group 1,6,437702,259698,0,37.639635,-122.074212,1,rooftop,426,Ranker Pl,,,Hayward,CA,Alameda County,94544,US,Alameda
1,1,S,60014382041,37.627661,-122.0646803,G5030,Block Group 1,6,438204,347357,0,37.627696,-122.064643,1,rooftop,28801,Logan Way,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,3,S,60014382043,37.6237265,-122.0597017,G5030,Block Group 3,6,438204,731554,0,37.623707,-122.059615,1,rooftop,29294,Whalebone Way,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,1,S,60014351031,37.6464779,-121.9747401,G5030,Block Group 1,6,435103,43978648,0,37.646581,-121.973197,0.99,rooftop,32777,Palomares Rd,,,Castro Valley,CA,Alameda County,94552,US,Alameda
1,2,S,60014053022,37.7978218,-122.2528439,G5030,Block Group 2,6,405302,93633,0,37.798029,-122.252752,1,rooftop,350,Foothill Blvd,,,Oakland,CA,Alameda County,94606,US,Alameda
1,4,S,60014283014,37.7355714,-122.2540849,G5030,Block Group 4,6,428301,3435778,1597298,37.73572,-122.25381,1,rooftop,212,McDonnell Rd,,,Alameda,CA,Alameda County,94502,US,Alameda
1,1,S,60014301011,37.6982675,-122.0498791,G5030,Block Group 1,6,430101,1095006,0,37.698061,-122.050114,1,rooftop,4036,Pergola Ct,,,Castro Valley,CA,Alameda County,94552,US,Alameda
1,2,S,60014301012,37.7088654,-122.0355575,G5030,Block Group 2,6,430101,1626236,0,37.708914,-122.035687,1,rooftop,20307,Hunters Knls,,,Castro Valley,CA,Alameda County,94552,US,Alameda
1,3,S,60014301013,37.7299418,-122.0121666,G5030,Block Group 3,6,430101,22774359,0,37.719642,-122.019915,0.91,nearest_street,20086,Summerridge Dr,,,Castro Valley,CA,Alameda County,94552,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014301021,37.7674569,-122.0500291,G5030,Block Group 1,6,430102,77444661,3500513,37.767457,-122.050029,0.19,nearest_place,,,,,Castro Valley,CA,Alameda County,94546,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014311002,37.6862966,-122.0664525,G5030,Block Group 2,6,431100,412468,0,37.686243,-122.066521,1,rooftop,22243,Queen St,,,Castro Valley,CA,Alameda County,94546,US,Alameda
1,1,S,60014517041,37.6584225,-121.7903463,G5030,Block Group 1,6,451704,746871,0,37.659012,-121.790333,1,rooftop,2012,Pulsar Ave,,,Livermore,CA,Alameda County,94550,US,Alameda
1,2,S,60014517042,37.6643916,-121.7918907,G5030,Block Group 2,6,451704,990582,0,37.664557,-121.791959,1,rooftop,622,Lido Dr,,,Livermore,CA,Alameda County,94550,US,Alameda
1,4,S,60014338004,37.6932816,-122.1253534,G5030,Block Group 4,6,433800,525438,0,37.693209,-122.125464,1,rooftop,15676,Vassar Ave,,,San Lorenzo,CA,Alameda County,94580,US,Alameda
1,1,S,60014351041,37.6392643,-122.0376979,G5030,Block Group 1,6,435104,6572717,0,37.632491,-122.037588,0.93,nearest_street,29843,Clearbrook Cir,,,Hayward,CA,Alameda County,94544,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014371011,37.6059048,-122.126873,G5030,Block Group 1,6,437101,48074611,7227924,37.605905,-122.126873,0.18,nearest_place,,,,,Hayward,CA,Alameda County,94545,US,TIGER/Line® dataset from the US Census Bureau
1,3,S,60014284003,37.7642066,-122.2520052,G5030,Block Group 3,6,428400,187545,0,37.7642,-122.252079,1,rooftop,1013,Willow St,,,Alameda,CA,Alameda County,94501,US,Alameda
1,3,S,60014415233,37.5656805,-122.0440093,G5030,Block Group 3,6,441523,174945,0,37.565593,-122.043927,1,rooftop,4782,Canvasback Cm,,,Fremont,CA,Alameda County,94555,US,Alameda
1,2,S,60014377022,37.636312,-122.0718621,G5030,Block Group 2,6,437702,111790,0,37.636422,-122.071782,1,rooftop,27351,Manon Ave,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,1,S,60014446011,37.5239263,-122.0175467,G5030,Block Group 1,6,444601,1813807,0,37.523618,-122.018,1,rooftop,38403,Cherry St,,,Newark,CA,Alameda County,94560,US,Alameda
1,4,S,60014441004,37.5510606,-122.0430713,G5030,Block Group 4,6,444100,862760,0,37.55113,-122.042965,1,rooftop,35403,Reymouth Dr,,,Newark,CA,Alameda County,94560,US,Alameda
1,4,S,60014445004,37.5284065,-122.0324138,G5030,Block Group 4,6,444500,616177,0,37.528621,-122.03239,1,rooftop,37280,Magnolia St,,,Newark,CA,Alameda County,94560,US,Alameda
1,2,S,60014446012,37.5316281,-122.0143505,G5030,Block Group 2,6,444601,1242030,0,37.531588,-122.014442,1,rooftop,38241,Columbine Pl,,,Newark,CA,Alameda County,94560,US,Alameda
1,4,S,60014506024,37.6780412,-121.9194322,G5030,Block Group 4,6,450602,337483,0,37.67808,-121.919495,1,rooftop,7707,Desertwood Ln,,,Pleasanton,CA,Alameda County,94588,US,Alameda
1,1,S,60014035011,37.8142546,-122.2627014,G5030,Block Group 1,6,403501,268214,0,37.81407,-122.26287,1,rooftop,295,27th St,,,Oakland,CA,Alameda County,94612,US,Alameda
1,2,S,60014515052,37.6905272,-121.7268195,G5030,Block Group 2,6,451505,872556,0,37.690238,-121.727871,0.99,rooftop,633,Geraldine St,,,Livermore,CA,Alameda County,94550,US,Alameda
1,1,S,60014515061,37.6839454,-121.7310201,G5030,Block Group 1,6,451506,663633,0,37.683908,-121.731125,1,rooftop,5133,Irene Way,,,Livermore,CA,Alameda County,94550,US,Alameda
1,2,S,60014028002,37.8090936,-122.2707915,G5030,Block Group 2,6,402800,307818,0,37.809254,-122.270738,1,rooftop,500,William St,,,Oakland,CA,Alameda County,94612,US,Alameda
1,4,S,60014034004,37.8031134,-122.2638311,G5030,Block Group 4,6,403400,37936,0,37.803172,-122.264051,1,rooftop,1514,Jackson St,,,Oakland,CA,Alameda County,94612,US,Alameda
1,2,S,60014035012,37.8191889,-122.2588125,G5030,Block Group 2,6,403501,284166,0,37.819046,-122.258649,1,rooftop,3239,Kempton Ave,,,Oakland,CA,Alameda County,94611,US,Alameda
1,3,S,60014035013,37.8221908,-122.2569921,G5030,Block Group 3,6,403501,117493,0,37.82207,-122.257107,1,rooftop,24,Westall Ave,,,Oakland,CA,Alameda County,94611,US,Alameda
1,3,S,60014036003,37.8116998,-122.2533195,G5030,Block Group 3,6,403600,141106,0,37.811646,-122.253276,1,rooftop,375,Bellevue Ave,,,Oakland,CA,Alameda County,94610,US,Alameda
1,1,S,60014037011,37.8120365,-122.2594523,G5030,Block Group 1,6,403701,79099,0,37.812109,-122.259519,1,rooftop,157,Montecito Ave,,,Oakland,CA,Alameda County,94610,US,Alameda
1,1,S,60014037021,37.8098411,-122.2501236,G5030,Block Group 1,6,403702,107790,0,37.809902,-122.250247,1,rooftop,427,Lagunitas Ave,,,Oakland,CA,Alameda County,94610,US,Alameda
1,2,S,60014037022,37.8090927,-122.2544186,G5030,Block Group 2,6,403702,91310,0,37.809154,-122.254532,1,rooftop,388,Grand Ave,,,Oakland,CA,Alameda County,94610,US,Alameda
1,1,S,60014041021,37.8256585,-122.2498624,G5030,Block Group 1,6,404102,147356,0,37.825715,-122.25009,1,rooftop,85,Glen Ave,,,Oakland,CA,Alameda County,94611,US,Alameda
1,1,S,60014035021,37.814361,-122.2588772,G5030,Block Group 1,6,403502,76143,0,37.814551,-122.258958,1,rooftop,2710,Harrison St,,,Oakland,CA,Alameda County,94612,US,Alameda
1,2,S,60014035022,37.8171084,-122.2555527,G5030,Block Group 2,6,403502,106318,0,37.817195,-122.255662,1,rooftop,392,Oakland Ave,,,Oakland,CA,Alameda County,94611,US,Alameda
1,2,S,60014041022,37.8266684,-122.2532097,G5030,Block Group 2,6,404102,82816,0,37.826646,-122.253182,1,rooftop,175,41st St,,,Oakland,CA,Alameda County,94611,US,Alameda
1,2,S,60014053012,37.8010675,-122.2526572,G5030,Block Group 2,6,405301,76331,0,37.801214,-122.252834,1,rooftop,155,Athol Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,1,S,60014059021,37.7926008,-122.2389875,G5030,Block Group 1,6,405902,199888,0,37.792632,-122.238876,1,rooftop,1637,E 21st St,,,Oakland,CA,Alameda County,94606,US,Alameda
1,3,S,60014062023,37.7829036,-122.2251277,G5030,Block Group 3,6,406202,194837,0,37.782739,-122.224992,1,rooftop,2920,E 18th St,,,Oakland,CA,Alameda County,94601,US,Alameda
1,2,S,60014090002,37.7529267,-122.2106011,G5030,Block Group 2,6,409000,3906148,1748425,37.75275,-122.210432,0.99,nearest_street,7892,Oakport St,,,Oakland,CA,Alameda County,94621,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014092002,37.7295211,-122.1806129,G5030,Block Group 2,6,409200,269629,0,37.729575,-122.180792,1,rooftop,10344,Knight St,,,Oakland,CA,Alameda County,94603,US,Alameda
1,2,S,60014203002,37.8949139,-122.3048943,G5030,Block Group 2,6,420300,411931,0,37.894598,-122.306128,0.99,rooftop,555,Pierce St,,,Albany,CA,Alameda County,94706,US,Alameda
1,2,S,60014220002,37.8760186,-122.3021615,G5030,Block Group 2,6,422000,1202770,0,37.875898,-122.301881,1,rooftop,770,Page St,,,Berkeley,CA,Alameda County,94710,US,Berkeley
1,1,S,60014251011,37.8382532,-122.3054128,G5030,Block Group 1,6,425101,356462,2045459,37.838473,-122.305424,1,rooftop,8,Admiral Dr,,,Emeryville,CA,Alameda County,94608,US,Alameda
1,1,S,60014251031,37.8419376,-122.2914536,G5030,Block Group 1,6,425103,397024,0,37.842183,-122.291436,1,rooftop,6100,Horton St,,,Emeryville,CA,Alameda County,94608,US,Alameda
1,2,S,60014251022,37.841019,-122.2949814,G5030,Block Group 2,6,425102,241849,0,37.841025,-122.294985,1,rooftop,6031,Christie Ave,,,Emeryville,CA,Alameda County,94608,US,City of Emeryville
1,3,S,60014251023,37.8350484,-122.2933024,G5030,Block Group 3,6,425102,299821,0,37.835061,-122.293026,1,rooftop,5555,Shellmound St,,,Emeryville,CA,Alameda County,94608,US,City of Emeryville
1,2,S,60014251032,37.8450272,-122.289603,G5030,Block Group 2,6,425103,252189,0,37.845087,-122.289655,1,rooftop,1329,64th St,,,Emeryville,CA,Alameda County,94608,US,City of Emeryville
1,2,S,60014251012,37.8382433,-122.2976875,G5030,Block Group 2,6,425101,234408,0,37.838025,-122.297858,1,rooftop,1800 1/2,Powell St,,,Emeryville,CA,Alameda County,94608,US,Alameda
1,3,S,60014251033,37.8408539,-122.2871469,G5030,Block Group 3,6,425103,225586,0,37.840888,-122.287231,1,rooftop,5875,Beaudry St,,,Emeryville,CA,Alameda County,94608,US,Alameda
1,1,S,60014251021,37.8459091,-122.2962617,G5030,Block Group 1,6,425102,193527,0,37.845998,-122.296106,1,rooftop,1675,65th St,,,Emeryville,CA,Alameda County,94608,US,Alameda
1,2,S,60014261002,37.8182684,-122.2284537,G5030,Block Group 2,6,426100,379350,0,37.817979,-122.228442,1,rooftop,121,Woodland Way,,,Piedmont,CA,Alameda County,94611,US,Alameda
1,3,S,60014236023,37.8622378,-122.2592001,G5030,Block Group 3,6,423602,197176,0,37.862117,-122.259215,1,rooftop,2628,Telegraph Ave,,,Berkeley,CA,Alameda County,94704,US,Berkeley
1,4,S,60014429004,37.5228032,-121.9832895,G5030,Block Group 4,6,442900,308839,0,37.522871,-121.983191,1,rooftop,5539,Andromeda Cir,,,Fremont,CA,Alameda County,94538,US,Alameda
1,2,S,60014432002,37.4771506,-121.8915696,G5030,Block Group 2,6,443200,5547150,0,37.477316,-121.89173,1,rooftop,4897,St Francis Te,,,Fremont,CA,Alameda County,94539,US,Alameda
1,2,S,60014377012,37.6341126,-122.0682634,G5030,Block Group 2,6,437701,256482,0,37.634018,-122.068364,1,rooftop,27765,Baldwin St,,,Hayward,CA,Alameda County,94544,US,Alameda
1,2,S,60014501022,37.7189031,-121.8843147,G5030,Block Group 2,6,450102,942551,0,37.719111,-121.883737,1,rooftop,6289,Madigan Rd,,,Dublin,CA,Alameda County,94568,US,Alameda
1,1,S,60014505021,37.7154562,-121.952663,G5030,Block Group 1,6,450502,2577842,0,37.715646,-121.952647,1,rooftop,8405,Creekside Dr,,,Dublin,CA,Alameda County,94568,US,Alameda
1,2,S,60014505022,37.7085845,-121.972383,G5030,Block Group 2,6,450502,8521439,0,37.707221,-121.973757,0.99,rooftop,10128,Ridgeline Ct,,,Dublin,CA,Alameda County,94568,US,Alameda
1,5,S,60014506025,37.6526577,-121.9016693,G5030,Block Group 5,6,450602,2859988,0,37.65287,-121.901317,1,rooftop,7366,Hickorywood Ln,,,Pleasanton,CA,Alameda County,94566,US,Alameda
1,1,S,60014507511,37.7164004,-121.8428393,G5030,Block Group 1,6,450751,9988730,0,37.716706,-121.842873,1,rooftop,4700,S Spago Dr,,,Dublin,CA,Alameda County,94568,US,Alameda
1,1,S,60014507521,37.7409198,-121.823992,G5030,Block Group 1,6,450752,17421842,0,37.74092,-121.823992,0.12,nearest_place,,,,,Livermore,CA,Alameda County,94551,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014515062,37.6812499,-121.7226956,G5030,Block Group 2,6,451506,187500,0,37.681242,-121.722667,1,rooftop,5720,East Ave,,,Livermore,CA,Alameda County,94550,US,Alameda
1,2,S,60014005002,37.8465131,-122.2670453,G5030,Block Group 2,6,400500,135779,0,37.846606,-122.267012,1,rooftop,650,61st St,,,Oakland,CA,Alameda County,94609,US,Alameda
1,3,S,60014054013,37.7949596,-122.2512816,G5030,Block Group 3,6,405401,95001,0,37.794977,-122.251547,1,rooftop,1451,7th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,2,S,60014066022,37.794129,-122.2154466,G5030,Block Group 2,6,406602,128342,0,37.794154,-122.215505,1,rooftop,3034,Capp St,,,Oakland,CA,Alameda County,94602,US,Alameda
1,2,S,60014325012,37.7194318,-122.1632928,G5030,Block Group 2,6,432501,249346,0,37.719383,-122.163351,1,rooftop,1587,Magnolia Ln,,,San Leandro,CA,Alameda County,94577,US,Alameda
1,2,S,60014431052,37.5188919,-121.9265365,G5030,Block Group 2,6,443105,1569142,0,37.518832,-121.926577,1,rooftop,43970,S Moray St,,,Fremont,CA,Alameda County,94539,US,Alameda
1,2,S,60014507452,37.6803328,-121.8519308,G5030,Block Group 2,6,450745,4457456,1969292,37.68209,-121.850609,0.96,nearest_street,2814,Mohr Ave,,,Pleasanton,CA,Alameda County,94588,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014413011,37.573332,-122.0038425,G5030,Block Group 1,6,441301,2563651,0,37.576799,-122.009347,0.94,nearest_street,2200,Isherwood Way,,,Fremont,CA,Alameda County,94536,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014413012,37.5652998,-121.9912835,G5030,Block Group 2,6,441301,729783,0,37.565372,-121.991152,1,rooftop,37805,Fruitwood Ct,,,Fremont,CA,Alameda County,94536,US,Alameda
1,1,S,60014002001,37.8497451,-122.2488478,G5030,Block Group 1,6,400200,288069,0,37.849645,-122.249058,1,rooftop,6021,Rockwell St,,,Oakland,CA,Alameda County,94618,US,Alameda
1,1,S,60014067001,37.8054443,-122.1985069,G5030,Block Group 1,6,406700,785419,0,37.805441,-122.19847,1,rooftop,2852,Steinmetz Way,,,Oakland,CA,Alameda County,94602,US,Alameda
1,4,S,60014277004,37.7748777,-122.2857115,G5030,Block Group 4,6,427700,163062,0,37.774858,-122.285781,1,rooftop,1544,4th St,,,Alameda,CA,Alameda County,94501,US,Alameda
1,4,S,60014090004,37.7118542,-122.2178896,G5030,Block Group 4,6,409000,10651357,2641017,37.71289,-122.213761,0.95,nearest_street,1253,Airport Dr,,,Oakland,CA,Alameda County,94621,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014515011,37.6771261,-121.754758,G5030,Block Group 1,6,451501,761294,0,37.677238,-121.754947,1,rooftop,3550,Pacific Ave,,,Livermore,CA,Alameda County,94550,US,Alameda
1,2,S,60014515012,37.6726768,-121.7338117,G5030,Block Group 2,6,451501,4289999,0,37.672695,-121.73429,1,rooftop,2056,Buena Vista Ave,,,Livermore,CA,Alameda County,94550,US,Alameda
1,1,S,60014202001,37.8970761,-122.2984848,G5030,Block Group 1,6,420200,163585,0,37.897034,-122.298496,1,rooftop,1144,Brighton Ave,,,Albany,CA,Alameda County,94706,US,Alameda
1,1,S,60014026001,37.8042701,-122.2799551,G5030,Block Group 1,6,402600,318842,0,37.804226,-122.279869,1,nearest_street,,I 980,,,Oakland,CA,Alameda County,94607,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014027001,37.8099582,-122.275623,G5030,Block Group 1,6,402700,207668,0,37.80983,-122.275606,1,nearest_street,,I 980,,,Oakland,CA,Alameda County,94612,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014027002,37.8108535,-122.2784772,G5030,Block Group 2,6,402700,191152,0,37.810828,-122.278562,1,rooftop,850,18th St,,,Oakland,CA,Alameda County,94607,US,Alameda
1,1,S,60014028001,37.8074404,-122.2739104,G5030,Block Group 1,6,402800,90493,0,37.807539,-122.273897,1,rooftop,1605,Jefferson St,,,Oakland,CA,Alameda County,94612,US,Alameda
1,1,S,60014030001,37.8014203,-122.271687,G5030,Block Group 1,6,403000,146630,0,37.801616,-122.272091,1,rooftop,1000,Broadway,,,Oakland,CA,Alameda County,94607,US,Alameda
1,2,S,60014030002,37.7997314,-122.2700435,G5030,Block Group 2,6,403000,205764,0,37.799897,-122.270022,1,rooftop,316,9th St,,,Oakland,CA,Alameda County,94607,US,Alameda
1,1,S,60014031001,37.8022741,-122.2755012,G5030,Block Group 1,6,403100,346852,0,37.802344,-122.275709,1,rooftop,911,Clay St,,,Oakland,CA,Alameda County,94607,US,Alameda
1,4,S,60014067004,37.803156,-122.2040761,G5030,Block Group 4,6,406700,208839,0,37.803226,-122.204319,1,rooftop,3957,Coolidge Ave,,,Oakland,CA,Alameda County,94602,US,Alameda
1,5,S,60014067005,37.804374,-122.2074507,G5030,Block Group 5,6,406700,175363,0,37.804394,-122.207347,1,rooftop,2501,Rampart St,,,Oakland,CA,Alameda County,94602,US,Alameda
1,1,S,60014068001,37.8016934,-122.1908835,G5030,Block Group 1,6,406800,274258,0,37.801571,-122.190966,1,rooftop,4425,Norton Ave,,,Oakland,CA,Alameda County,94602,US,Alameda
1,2,S,60014068002,37.798418,-122.1940904,G5030,Block Group 2,6,406800,192439,0,37.798362,-122.194016,1,rooftop,4150,Midvale Ave,,,Oakland,CA,Alameda County,94602,US,Alameda
1,3,S,60014068003,37.794071,-122.1964244,G5030,Block Group 3,6,406800,227666,0,37.793974,-122.196255,1,rooftop,3814,Loma Vista Ave,,,Oakland,CA,Alameda County,94619,US,Alameda
1,4,S,60014068004,37.7966464,-122.1993128,G5030,Block Group 4,6,406800,218164,0,37.796749,-122.199305,1,rooftop,3775,Silverwood Ave,,,Oakland,CA,Alameda County,94602,US,Alameda
